土地移轉總面積平方公尺,建物移轉總面積平方公尺,建物現況格局_房,建物現況格局_廳,建物現況格局_衛,建物現況格局_隔間,總價元,單價元平方公尺,車位移轉總面積_平方公尺,車位總價元,主建物面積,附屬建物面積,陽台面積,電梯,ifor,交易標的,建物型態,主要用途,有無管理組織,車位類別,city,x1
6.17,47.73,1.0,1.0,1.0,1.0,1.5e7,314268.0,0.0,0.0,27.81,3.74,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
6.31,78.6,1.0,1.0,1.0,1.0,1.67e7,212468.0,31.01,0.0,27.42,4.05,0.0,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,升降平面,tp,中山區
10.56,62.8,0.0,0.0,0.0,1.0,3.6e6,71992.5,0.0,3.6e6,0.0,0.0,0.0,0,normal,車位,其他,,無,坡道平面,tp,內湖區
42.86,221.15,3.0,2.0,2.0,1.0,3.672e7,166041.0,36.46,0.0,99.33,10.73,10.72,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),商業用,有,坡道平面,tp,內湖區
6.18,38.5,1.0,1.0,1.0,1.0,1.25e7,324675.0,0.0,0.0,33.22,5.28,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),商業用,無,,tp,中山區
15.87,68.8,2.0,1.0,1.0,1.0,9.4e6,136628.0,0.0,0.0,60.03,0.0,6.21,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
20.28,120.27,3.0,2.0,2.0,1.0,2.42e7,201214.0,0.0,0.0,65.46,6.92,8.2,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
22.75,77.66,0.0,1.0,1.0,1.0,9.2e6,118465.0,0.0,0.0,67.59,0.0,10.07,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
22.61,88.25,3.0,1.0,1.0,1.0,1.23e7,139377.0,0.0,0.0,69.26,0.0,7.94,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,大同區
30.0,76.12,1.0,2.0,1.0,1.0,1.25e7,164214.0,0.0,0.0,76.12,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,大同區
14.09,87.16,0.0,1.0,1.0,1.0,1.308e7,186594.0,25.1,1.5e6,36.62,5.73,0.0,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道機械,tp,文山區
30.7,98.19,3.0,2.0,2.0,1.0,1.04e7,105917.0,0.0,0.0,65.87,0.0,23.83,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,有,,tp,文山區
27.28,41.5,1.0,0.0,1.0,1.0,7.0e6,168675.0,0.0,0.0,26.81,0.0,2.85,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,文山區
27.65,306.63,4.0,2.0,2.0,1.0,6.698e7,218439.0,91.12,0.0,133.98,5.41,15.24,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,中正區
65.33,340.84,0.0,0.0,0.0,0.0,5.7e7,210834.0,94.2,5.0e6,120.26,17.84,18.31,1,outlier,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,文山區
22.8,164.29,3.0,2.0,2.0,1.0,3.36e7,250041.0,41.11,2.8e6,72.08,7.96,3.06,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,文山區
7.39,91.27,3.0,1.0,1.0,1.0,1.934e7,211899.0,0.0,0.0,61.88,0.43,8.24,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中正區
3.61,53.67,1.0,1.0,1.0,1.0,1.064e7,198212.0,0.0,0.0,30.18,0.0,5.16,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
22.25,65.79,2.0,1.0,1.0,1.0,6.24e6,94847.0,0.0,0.0,65.79,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
46.5,59.37,0.0,0.0,0.0,0.0,1.0e7,168435.0,0.0,0.0,59.37,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
23.19,173.3,4.0,2.0,2.0,1.0,3.12e7,180035.0,0.0,0.0,145.77,0.0,19.69,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
11.69,114.81,2.0,2.0,1.0,1.0,2.0e7,174201.0,0.0,0.0,46.55,3.27,5.18,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,大同區
128.0,280.41,0.0,0.0,0.0,0.0,7.5e7,267465.0,0.0,0.0,280.41,0.0,0.0,0,outlier,房地(土地+建物),透天厝,,無,,tp,中山區
10.07,41.71,1.0,1.0,1.0,1.0,1.0e7,239751.0,0.0,0.0,21.24,0.9,2.05,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道機械,tp,內湖區
0.0,1075.61,0.0,0.0,0.0,0.0,4.2e6,3905.0,0.0,0.0,1075.61,0.0,0.0,1,outlier,建物,透天厝,商業用,無,,tp,內湖區
5.11,54.68,1.0,1.0,1.0,1.0,1.0e7,182882.0,0.0,0.0,41.57,0.0,3.23,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
3.46,35.81,1.0,1.0,1.0,1.0,6.5e6,181514.0,0.0,0.0,27.35,0.0,0.83,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
47.09,155.4,3.0,2.0,2.0,1.0,2.97e7,191120.0,0.0,0.0,77.56,0.0,8.1,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,中山區
75.85,350.52,0.0,0.0,0.0,0.0,5.1e7,157460.0,45.68,3.0e6,199.21,0.0,4.01,1,outlier,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,坡道平面,tp,內湖區
5.75,29.43,0.0,1.0,1.0,1.0,5.6e6,190282.0,0.0,0.0,26.88,0.0,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
16.79,174.31,1.0,1.0,1.0,1.0,3.3e7,189318.0,0.0,0.0,140.05,0.0,4.25,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
1.26,37.9,0.0,0.0,0.0,1.0,3.25e6,71992.5,37.9,3.25e6,0.0,0.0,0.0,0,normal,車位,其他,,無,坡道平面,tp,中山區
12.23,132.8,3.0,2.0,2.0,1.0,2.52e7,189759.0,0.0,0.0,120.53,0.0,4.65,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,內湖區
11.13,86.38,3.0,1.0,2.0,1.0,1.6e7,185228.0,0.0,0.0,60.25,0.0,5.75,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
11.17,36.87,2.0,1.0,1.0,1.0,6.0e6,162734.0,0.0,0.0,21.45,0.0,2.61,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,信義區
13.0,118.58,3.0,2.0,2.0,1.0,2.975e7,250907.0,0.0,0.0,90.07,0.0,8.67,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
30.26,83.36,3.0,2.0,1.0,1.0,1.738e7,208493.0,0.0,0.0,69.21,0.0,14.15,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,南港區
30.25,172.53,3.0,1.0,2.0,1.0,4.43e7,281890.0,24.6,2.6e6,79.95,6.29,10.21,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,南港區
15.5,0.0,0.0,0.0,0.0,1.0,5.2e6,335484.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,信義區
74.64,218.23,5.0,2.0,3.0,1.0,3.98e7,182376.0,51.23,0.0,118.75,5.52,15.28,0,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,南港區
13.94,146.31,1.0,1.0,2.0,1.0,3.2e7,218714.0,0.0,3.0e6,121.24,0.0,4.05,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),商業用,有,升降平面,tp,大安區
24.8,185.72,0.0,0.0,2.0,1.0,6.84e7,368296.0,0.0,0.0,132.44,0.0,17.81,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,大安區
26.0,139.73,4.0,2.0,2.0,1.0,3.8e7,271953.0,0.0,0.0,113.3,0.0,17.37,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,大安區
5.14,63.29,1.0,1.0,1.0,1.0,1.677e7,264971.0,0.0,0.0,50.23,0.0,5.54,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,大安區
0.0,44.66,0.0,0.0,0.0,1.0,2.0e6,71992.5,44.66,2.0e6,0.0,0.0,0.0,1,normal,車位,其他,,有,坡道平面,tp,文山區
69.02,317.25,0.0,0.0,0.0,0.0,4.6e7,158339.0,45.68,3.0e6,180.98,0.0,0.0,1,outlier,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,坡道平面,tp,內湖區
32.25,87.27,2.0,2.0,1.0,1.0,1.35e7,154692.0,0.0,0.0,72.69,0.0,14.58,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
6.27,42.59,2.0,1.0,1.0,1.0,5.85e6,137356.0,0.0,0.0,22.14,0.0,14.74,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,北投區
20.77,103.68,3.0,2.0,2.0,1.0,1.36e7,131173.0,0.0,0.0,68.93,0.0,9.01,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,士林區
7.46,53.75,1.0,1.0,1.0,1.0,5.8e6,107907.0,0.0,0.0,37.66,0.0,6.56,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,北投區
113.69,303.08,1.0,2.0,2.0,1.0,4.458e7,147090.0,0.0,0.0,139.94,6.27,14.7,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,士林區
34.8,252.18,4.0,2.0,2.0,1.0,4.458e7,207661.0,51.95,3.0e6,114.92,7.08,10.24,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,南港區
46.73,199.81,0.0,0.0,0.0,0.0,2.8e7,140133.0,42.41,0.0,93.68,0.0,0.0,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),商業用,有,坡道平面,tp,內湖區
13.51,64.13,1.0,1.0,1.0,1.0,1.78e7,277561.0,0.0,0.0,24.46,3.22,5.38,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,中山區
14.8,117.84,1.0,0.0,1.0,1.0,2.2e7,186694.0,0.0,0.0,81.87,0.0,16.16,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
2033.57,0.0,0.0,0.0,0.0,1.0,5.287282e6,2600.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,士林區
29.25,79.63,2.0,2.0,1.0,1.0,1.408e7,176818.0,0.0,0.0,68.53,11.1,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
10.48,92.72,2.0,1.0,1.0,1.0,3.39e7,365617.0,0.0,0.0,54.95,6.51,2.99,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
39.73,208.66,4.0,2.0,2.0,1.0,5.36e7,296253.0,37.86,3.0e6,123.12,0.82,10.6,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,南港區
40.48,207.24,2.0,1.0,1.0,1.0,1.68e7,81065.0,0.0,0.0,71.76,128.39,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),商業用,無,,tp,松山區
20.3,125.43,3.0,2.0,2.0,1.0,8.8e6,70159.0,0.0,0.0,102.27,0.0,14.13,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,信義區
24.74,185.8,4.0,2.0,3.0,1.0,6.525e7,351184.0,0.0,0.0,150.36,0.0,10.97,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
13.76,150.33,3.0,2.0,2.0,1.0,4.808e7,379407.0,32.04,3.2e6,73.92,2.97,6.43,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,信義區
31.83,76.55,2.0,1.0,1.0,1.0,5.5e6,71848.0,0.0,0.0,70.25,0.0,6.3,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
17.87,90.19,2.0,2.0,1.0,1.0,2.2e7,243929.0,0.0,0.0,62.71,0.0,10.18,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
32.99,117.76,3.0,2.0,2.0,1.0,2.015e7,171111.0,0.0,0.0,104.56,0.0,13.2,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
31.94,115.23,3.0,2.0,2.0,1.0,1.0e7,86783.0,0.0,0.0,96.9,0.0,7.96,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
17.08,58.96,1.0,1.0,1.0,1.0,1.58e7,267978.0,0.0,0.0,33.61,1.92,3.25,1,normal,房地(土地+建物),華廈(10層含以下有電梯),商業用,有,,tp,中山區
17.16,148.56,2.0,2.0,2.0,1.0,4.088e7,275175.0,0.0,0.0,110.41,0.0,17.73,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,信義區
7.53,87.51,1.0,2.0,1.0,1.0,3.55e7,394025.0,2.49,2.0e6,54.87,2.53,2.86,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,塔式車位,tp,大安區
29.98,70.58,1.0,1.0,1.0,1.0,8.68e6,122981.0,20.6,0.0,32.34,0.0,5.16,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道機械,tp,士林區
41.8,100.34,1.0,1.0,1.0,1.0,9.3e6,92685.0,37.67,0.0,34.76,2.17,4.83,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,升降平面,tp,北投區
28.75,64.66,1.0,2.0,1.0,1.0,1.0e7,154655.0,0.0,0.0,64.66,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
98.17,102.92,3.0,2.0,2.0,1.0,1.263e7,122717.0,0.0,0.0,102.92,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
13.8,81.32,1.0,1.0,1.0,1.0,1.5e7,217391.0,18.3,1.3e6,30.93,2.17,5.97,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,塔式車位,tp,北投區
48.84,131.72,3.0,2.0,2.0,1.0,2.25e7,170817.0,0.0,0.0,114.69,0.0,14.23,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,北投區
11.12,87.85,2.0,1.0,1.0,1.0,1.18e7,148012.0,16.91,1.3e6,73.47,0.86,6.88,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道機械,tp,北投區
25.74,90.83,3.0,2.0,2.0,1.0,1.368e7,150611.0,0.0,0.0,76.87,7.05,6.91,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
93.53,350.13,3.0,2.0,2.0,1.0,9.688e7,373805.0,123.06,1.2e7,146.61,5.31,12.33,1,outlier,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,士林區
97.69,102.92,2.0,2.0,2.0,1.0,1.288e7,125146.0,0.0,0.0,102.92,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,士林區
10.67,117.14,3.0,2.0,2.0,1.0,2.21e7,188663.0,0.0,0.0,89.63,0.0,14.21,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
16.17,175.59,3.0,2.0,2.0,1.0,3.6e7,220947.0,23.97,2.5e6,86.79,7.24,11.49,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,大同區
18.0,64.42,0.0,0.0,0.0,0.0,1.0e7,155231.0,0.0,0.0,64.42,0.0,0.0,0,normal,房地(土地+建物),透天厝,,無,,tp,大同區
3.38,38.68,0.0,0.0,0.0,0.0,4.7e6,121510.0,0.0,0.0,28.68,0.0,1.24,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
29.92,144.65,2.0,2.0,1.0,1.0,5.25e7,362945.0,0.0,0.0,96.96,9.12,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,大安區
9.16,45.04,1.0,1.0,1.0,1.0,1.624e7,360568.0,0.0,0.0,23.75,2.12,4.38,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,大安區
34.45,81.5,3.0,2.0,1.0,1.0,1.705e7,209202.0,0.0,0.0,81.5,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
3.02,40.87,0.0,0.0,0.0,1.0,1.0e6,71992.5,0.0,1.0e6,0.0,0.0,0.0,0,normal,車位,其他,見使用執照,無,坡道平面,tp,松山區
56.68,211.14,3.0,2.0,2.0,1.0,5.62e7,266174.0,0.0,0.0,117.23,0.0,10.76,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
18.1,135.19,3.0,2.0,2.0,1.0,3.4e7,251498.0,0.0,0.0,90.51,0.0,20.19,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,松山區
27.48,69.81,2.0,2.0,2.0,1.0,9.65e6,138232.0,0.0,0.0,61.95,7.86,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,信義區
33.33,496.57,0.0,0.0,0.0,0.0,2.0e8,519456.0,129.84,9.5e6,209.95,5.84,16.84,1,outlier,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,信義區
74.51,308.82,1.0,1.0,2.0,1.0,1.0e8,323813.0,0.0,0.0,147.02,5.26,17.66,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,信義區
22.14,82.1,1.0,1.0,1.0,1.0,3.368e7,410231.0,0.0,0.0,82.1,0.0,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,松山區
31.46,98.92,5.0,2.0,2.0,1.0,2.25e7,227457.0,0.0,0.0,98.92,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
33.0,74.75,0.0,0.0,0.0,0.0,2.2e7,294314.0,0.0,0.0,74.75,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
44.62,93.79,3.0,2.0,2.0,1.0,1.5e7,159932.0,0.0,0.0,93.79,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,松山區
11.31,130.71,2.0,2.0,1.0,1.0,3.15e7,279141.0,26.82,2.5e6,66.17,0.0,3.11,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,內湖區
8.65,52.2,0.0,0.0,0.0,0.0,9.2e6,176245.0,0.0,0.0,31.08,1.69,1.23,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,內湖區
12.28,81.78,1.0,1.0,1.0,1.0,2.1e7,256787.0,0.0,0.0,47.72,6.07,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
47.79,126.63,3.0,2.0,2.0,1.0,2.317e7,182974.0,0.0,0.0,76.75,0.0,7.06,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,內湖區
46.87,173.13,4.0,2.0,2.0,1.0,3.3e7,216712.0,32.39,2.5e6,105.36,0.0,8.2,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,內湖區
12.1,78.29,2.0,2.0,1.0,1.0,1.58e7,201814.0,0.0,0.0,57.34,0.0,6.11,1,normal,房地(土地+建物),華廈(10層含以下有電梯),商業用,有,,tp,中山區
2.53,45.83,1.0,0.0,1.0,1.0,1.18e7,257473.0,0.0,0.0,29.12,0.0,3.34,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中正區
9.8,37.79,1.0,1.0,1.0,1.0,6.15e6,162741.0,0.0,0.0,31.3,0.0,6.49,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,大同區
17.27,51.35,3.0,1.0,1.0,1.0,9.3e6,181110.0,0.0,0.0,48.65,2.7,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
24.33,50.48,1.0,0.0,1.0,1.0,6.2e6,122821.0,0.0,0.0,26.11,5.74,1.76,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,有,,tp,文山區
18.31,0.0,0.0,0.0,0.0,1.0,1.62e6,88476.0,0.0,0.0,0.0,0.0,0.0,0,normal,土地,其他,,無,,tp,文山區
11.64,54.81,2.0,1.0,2.0,1.0,1.1e7,200693.0,0.0,0.0,27.12,6.25,0.77,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,無,,tp,文山區
15.54,43.37,0.0,0.0,0.0,0.0,3.7e7,853124.0,0.0,0.0,43.37,0.0,0.0,0,outlier,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,中正區
12.22,126.65,2.0,2.0,2.0,1.0,2.5e7,197394.0,0.0,0.0,61.04,8.72,7.49,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道機械,tp,中正區
18.43,105.39,3.0,2.0,2.0,1.0,1.66e7,157510.0,0.0,0.0,78.85,0.0,9.4,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,文山區
12.67,33.09,3.0,2.0,2.0,1.0,4.2e6,126927.0,0.0,0.0,33.09,0.0,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,文山區
38.1,129.69,3.0,2.0,2.0,1.0,1.95e7,150359.0,0.0,0.0,74.58,0.0,6.91,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,文山區
25.85,101.09,3.0,2.0,2.0,1.0,8.8e6,87051.0,0.0,0.0,74.86,0.0,15.72,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,有,,tp,文山區
20.19,97.77,4.0,2.0,2.0,1.0,1.465e7,149841.0,0.0,0.0,76.84,0.0,0.0,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,文山區
22.21,173.26,3.0,2.0,2.0,1.0,2.92e7,168533.0,27.89,0.0,80.29,10.51,7.12,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,升降機械,tp,文山區
55.0,176.2,0.0,0.0,0.0,0.0,3.7e7,209989.0,0.0,0.0,161.46,0.0,14.74,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,萬華區
13.47,134.18,3.0,2.0,2.0,1.0,1.55e7,115516.0,0.0,0.0,97.19,0.59,12.28,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
33.75,226.28,2.0,2.0,2.0,1.0,4.0e7,176772.0,66.36,0.0,90.43,6.5,12.21,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,萬華區
13.38,143.27,3.0,2.0,2.0,1.0,2.93e7,204509.0,0.0,0.0,81.69,9.29,5.49,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,萬華區
69.0,113.12,4.0,3.0,2.0,1.0,2.939e7,259813.0,0.0,0.0,113.12,0.0,0.0,0,normal,房地(土地+建物),透天厝,,無,,tp,萬華區
6.51,125.0,3.0,2.0,1.0,1.0,2.194e7,175520.0,33.7,0.0,53.53,1.84,4.95,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,坡道平面,tp,萬華區
8.41,65.81,1.0,2.0,1.0,1.0,9.8e6,154721.0,21.86,3.0e6,28.58,2.59,0.0,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),辦公用,有,塔式車位,tp,萬華區
32.89,109.72,3.0,2.0,2.0,1.0,1.98e7,180459.0,0.0,0.0,99.17,10.55,0.0,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
12.76,49.04,0.0,0.0,0.0,0.0,7.82e6,159462.0,0.0,0.0,24.2,0.8,2.26,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,中山區
20.29,204.12,0.0,0.0,0.0,0.0,5.75e7,293263.0,14.87,2.0e6,107.92,10.29,11.1,1,normal,房地(土地+建物)+車位,住宅大樓(11層含以上有電梯),住家用,有,升降機械,tp,中山區
36.0,97.9,6.0,0.0,6.0,1.0,1.61e7,164454.0,0.0,0.0,79.18,0.0,13.18,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
6.57,51.73,1.0,1.0,1.0,1.0,9.0e6,173980.0,0.0,0.0,35.62,0.0,3.09,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),住家用,有,,tp,中山區
7.74,31.03,2.0,0.0,1.0,1.0,6.25e6,201418.0,0.0,0.0,20.34,0.76,1.94,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,內湖區
33.6,94.21,3.0,2.0,2.0,1.0,1.4e7,148604.0,0.0,0.0,77.13,0.0,9.4,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
4.74,51.64,1.0,1.0,1.0,1.0,1.09e7,211077.0,0.0,0.0,29.38,0.0,3.36,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,中山區
28.78,106.43,3.0,2.0,2.0,1.0,1.452e7,136428.0,0.0,0.0,102.24,0.0,4.19,0,normal,房地(土地+建物),公寓(5樓含以下無電梯),住家用,無,,tp,內湖區
37.78,225.83,3.0,2.0,2.0,1.0,4.638e7,246677.0,58.08,5.0e6,97.07,8.0,10.52,1,normal,房地(土地+建物)+車位,華廈(10層含以下有電梯),住家用,有,坡道平面,tp,內湖區
23.33,178.56,2.0,2.0,2.0,1.0,3.4e7,190412.0,0.0,0.0,83.61,88.63,0.0,1,normal,房地(土地+建物),華廈(10層含以下有電梯),其他,無,,tp,信義區
20.36,123.65,3.0,1.0,1.0,1.0,3.0e7,242620.0,0.0,0.0,94.78,0.0,5.73,1,normal,房地(土地+建物),住宅大樓(11層含以上有電梯),商業用,有,,tp,松山區
13.1,44.53,1.0,1.0,1.0,1.0,7.25e6,162812.0,0.0,0.0,25.3,0.0,4.15,1,normal,房地(土地+建物),華廈(10層含以下有電梯),住家用,有,,tp,信義區
